,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
77,3,Guatemala,2017,89.69,Las Macadamias 2017,37.27,46867.4,Sulalat Coffee Trading,Arturo Manuel Aguirre Saenz,,La Libertad,Huehuetenango,natural,1,1,0,1,1,1,0,0,5,5,2,12,1,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
78,4,Guatemala,2017,89.67,El Morito I 2017,27.2,28632.35,Kyokuto Fadie Corporation,Jose Roberto Monterroso Pineda,,Jalapa,Mataquescuintla,washed,1,1,1,1,1,1,0,0,9,7,4,18,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
79,5,Guatemala,2017,89.42,San Guayaba 2017,20.2,21181.72,"Linking Coffee Co., Ltd.",Juan Diego de la Cerda,,Palencia,Guatemala,washed,1,1,0,1,1,1,0,0,5,6,1,14,1,2,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
80,6,Guatemala,2017,88.75,Kalibus La Sierra 2017,25.35,53498.39,"Linking Coffee Co., Ltd.",Pompeyo Castillo Cerezo,,San Cristobal Acasaguastlán,El Progreso,washed,1,1,0,1,1,1,0,0,7,4,1,2,1,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
81,7,Guatemala,2017,88.47,Las Rosas 2017,20.3,23365.91,Brew92,Rolando Belarmino Villatoro Villatoro,770.0,San Pedro Necta,Huehuetenango,washed,1,1,0,1,0,1,0,0,5,11,3,8,1,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
82,8,Guatemala,2017,88.36,Santa Felisa 2017,44.72,20907.05,Campos Coffee,Ana Lucia Meneses Hernandez,,Chimaltenango,Acatenango,natural,1,1,0,1,0,1,0,0,6,8,5,11,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
83,9,Guatemala,2017,88.0,San Antonio de Esquipulas y…,11.0,37794.35,Latorre & Dutch Coffee Traders,Jorge Sergio Tulio Ovalle Alvarado,,La Democracia,Huehetenango,washed,1,1,0,1,0,1,0,0,8,10,0,9,1,0,4,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
84,10,Guatemala,2017,87.97,La Soledad y Anexo 2017,15.1,13475.69,"Pebble Coffee Co., Ltd.",Henio Raul Perez Melendez,1580.0,Acatenango,Chimaltenango,washed,1,1,0,0,1,1,0,0,3,3,1,6,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
85,11,Guatemala,2017,87.17,Isnul 2017,12.1,14123.72,Goundong coffee. Cuppers of korea,Guillermo Javier Perez Anzueto,1524.0,La Democracia,Huehuetenango,washed,1,0,0,1,1,1,0,1,5,4,1,5,0,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
86,12,Guatemala,2017,87.11,El Morito II 2017,16.7,17613.32,Marubeni Foods,Jose Roberto Monterroso Pineda,,Jalapa,Mataquescuintla,washed,1,0,0,1,0,1,0,0,7,4,0,4,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
