,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
69,6,Brazil,2022,89.31,Fazenda Gerais,8.2,6236.84,TASHIRO COFFEE,João Roberto Santana,,,,natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70,7,Brazil,2022,89.16,FAZENDA DIVINO ESPÍRITO SANTO,12.0,9523.92,terarosa,MICHAEL FREITAS DE ALCÂNTARA,,,,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71,8,Brazil,2022,88.75,FAZENDA CLAUDIO,8.75,6944.53,GLITCH COFFEE & ROASTERS And WAVY COFFEE ROASTERS by MARUKAI,CELIA REGINA ALVES NUNES,,,,natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72,9,Brazil,2022,88.38,Sítio São Sebastião,7.4,5873.08,NOZY COFFEE,Merce Jordan Araújo Silva,,,,natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73,10,Brazil,2022,88.06,Sitio Entre Vales,7.2,5714.35,Honu Kato Coffee,Diana de Souza Soares Moreira,,,,natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74,11,Brazil,2022,87.84,SÍTIO DA CHAPADA,7.4,5873.08,Honu Kato Coffee,MARCUS VINICIUS SOUZA DE CARVALHO e outro(s),,,,natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75,12,Brazil,2022,87.84,SÍTIO SÃO PEDRO,7.2,5714.35,"GSC International Co., Ltd",Leticia Brás,,,,natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
76,13,Brazil,2022,87.81,DRALZIO FERREIRA DE SANTANA,7.1,6339.38,TASHIRO COFFEE,DRAUZIO FERREIRA DE SANTANA,,,,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77,14,Brazil,2022,87.75,Fazenda Santa Inês,8.0,5820.16,Volcanica Coffee,Antonio Jose Junqueira Villela,,,,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78,15,Brazil,2022,87.72,Córrego Seco,6.9,10724.39,"Wataru & Co., Ltd.",Edemar Lúcio Matos Martins,,,,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79,16,Brazil,2022,87.63,Fazenda Capão,6.8,6296.39,NAGAHAMA COFFEE Inc.,Rosilene Lima Novais Mesquita,,,,natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80,17,Brazil,2022,87.63,Sítio São Judas Tadeu,7.2,5714.35,"Wataru & Co., Ltd.",José Marcio da Silva,,,,natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81,18,Brazil,2022,87.47,Terracota Specialty Coffee,8.1,4553.66,Little City Coffee Roasters,felipe luiz ramos de carvalho,,,,natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,19,Brazil,2022,87.47,FAZENDA CHAPADÃO,8.85,7023.89,Studio Caffeine,OSMAR PEREIRA NUNES JUNIOR,,,,natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,20,Brazil,2022,87.19,Fazenda Cerca de Pedras São Benedito,7.2,5714.35,Wataru for Voila Coffee,Sivio Leite Café,,,,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84,21,Brazil,2022,87.16,Fazenda Baixadão,6.8,5396.89,"Wataru & Co., Ltd.",Rayssa Brás,,,,natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
85,22,Brazil,2022,87.13,Paraiso – Andrade Bros,6.7,5317.52,"Wataru & Co., Ltd.",Espolio de Maria do Carmo de Andrade,,,,natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,23,Brazil,2022,87.09,SÍTIO GUIOMAR,7.4,5383.65,"MUSEO Co., Ltd. // 포비아워스 로스터리 // liike coffee  // huelgo // MC company // 커피화 로스터스",REGINALDO COSTALONGA,,,,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,24,Brazil,2022,87.09,Fazenda Ouro Verde,6.6,6765.99,NOZY COFFEE,Cândido Vladimir Ladeia Rosa,,,,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
