,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
48,3,Rwanda,2011,88.41,Nyakizu CWS,16.0,33430.88,"Single Origin Roasters, Mecca and Market Lane Coffee",Nkunzurwanda Festus,1819.0,Nyaruguru,Southern,others_process,0,0,0,0,0,0,1,1,2,3,1,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,4,Rwanda,2011,88.22,COCCAN DUHUZIMBARAGA,10.6,20470.08,"Time’s Club for C-COOP(Japan), Coffee Libre(S.Korea)",Kamageri Jothan,1786.0,Nyamasheke,Western,others_process,1,0,0,0,1,0,0,0,3,5,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,5,Rwanda,2011,88.09,COVACAF KARENGERA,10.05,18721.54,"Invalsa Coffee® (USA) with Specialty Coffee, Inc (Korea), Moxxee Coffee (USA), No Quarter Coffee (USA), Linking Coffee (Taiwan) and Bard Coffee (USA)",Mugambira Aphrodis,1713.0,Nyamasheke,Western,others_process,0,1,0,1,0,0,0,1,1,1,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,6,Rwanda,2011,87.97,Gatare Coffee,10.4,19407.75,"Café Grumpy, Royal Coffee N.Y., Inc., Shenandoah Joe, Coffee By Design, Boston Common Coffee Co., Greene Brothers",Bavugamenshi Theobald,1854.0,Nyamasheke,Western,others_process,0,0,0,1,1,0,0,1,2,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,7,Rwanda,2011,87.94,Kayumbu,9.2,21231.58,"Mercanta The Coffee Hunters for Café Knopes (BEL), Café Lomi (FR), Giuli Co., Ltd (TW), Has Bean Coffee (UK), Melbourne Coffee Merchants (Aus), Origin Coffee Roasting (South Africa)",Nkurikiyinka Joel,1720.0,Kamonyi,Southern,others_process,0,0,0,1,0,1,0,0,2,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,8,Rwanda,2011,87.16,SACOF Rulindo,10.25,21741.17,"Café Imports, Terroir Coffee, The Roasterie, Dogwood Coffee and Coffee Tree Roasters, Reality Roasters Coffee Co.",Ndacyayisenga Beatrice,1794.0,Rulindo,Northern,others_process,0,0,0,1,0,0,0,1,2,3,0,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,9,Rwanda,2011,86.97,Terimbere Kawa Yacu/Muhondo,8.86,17051.34,"Kasai Coffee, Nagahama Coffee Inc., Saza Coffee, Voila Coffee",Karangwa Nicolas,1551.0,Gakenke,Northern,others_process,0,1,0,0,0,1,0,1,5,2,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55,10,Rwanda,2011,86.94,MARABA III SOVU,10.12,19222.74,Campos Coffee,Ahobantegeye Innocent,1764.0,Huye,Southern,others_process,0,0,0,0,1,0,0,0,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56,11,Rwanda,2011,86.22,Kirorero/COOPAC,8.8,17272.64,"Boston Common Coffee Co., Kobrick’s Coffee Co, Royal Coffee N.Y., Inc.",Ruvamwabo Jean Damascene,1481.0,Rutsiro,Western,others_process,0,1,0,0,0,0,0,0,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,12,Rwanda,2011,86.19,API Mushonyi,8.91,18840.37,"Toa Coffee Co., Ltd",Gatebuka Thomas,1828.0,Rutsiro,Western,others_process,0,1,0,0,0,1,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,13,Rwanda,2011,86.09,RMC,8.7,17627.24,Kaffeemanufaktur Machhoerndl,Ubunitegeka J. Baptiste,1459.0,Gakenke,Northern,others_process,0,0,0,0,0,0,0,0,1,1,0,7,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59,14,Rwanda,2011,86.06,Cyingwa,8.6,18785.93,Bolaven Farms,Kayijamahe Benoit,1478.0,Rusizi,Western,others_process,0,0,0,0,0,0,0,0,2,3,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,15,Rwanda,2011,86.0,Unguka Muhinzi,6.9,7645.41,Orsir Coffee (Taiwan),IYAKAREMYE Jeremie,1415.0,Kirehe,Eastern,others_process,1,0,0,0,0,1,0,1,2,0,1,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
61,16,Rwanda,2011,85.97,API Mushonyi,6.1,14676.66,"Wataru & Co., Ltd.",Bahiganumva J. Pierre,1828.0,Rutsiro,Western,others_process,0,0,0,0,0,0,0,0,2,3,1,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62,17,Rwanda,2011,85.84,MARABA III SOVU,7.7,14626.0,"Shenandoah Joe, Barnie’s CoffeeKitchen and Royal Coffee New York Inc.",Ahorugereje Francois,1764.0,Huye,Southern,others_process,0,0,0,0,0,0,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63,18,Rwanda,2011,85.81,Ngamba,5.7,10274.76,"Tashiro Coffee Co.,Ltd",Munganyimana Berten,1595.0,Kamonyi,Southern,others_process,0,0,0,1,0,0,0,0,3,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,19,Rwanda,2011,85.69,Nyakizu CWS,7.3,16639.47,"Shenandoah Joe, Greene Brothers, Cosmic Cup Coffee, St. Lawrence Coffee, Boston Common Coffee Co., Rook Coffee, Spro Coffee, Royal Coffee N.Y., Inc.",Nyirantwari Elisabeth,1819.0,Nyaruguru,Southern,others_process,0,0,0,0,0,1,0,0,2,2,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
