,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
85,20,Ethiopia,2022,88.11,Sentayehu,29.1,17323.23,"Nanjing Eco Farm Trading Co., Ltd.",Sentayehu Mesele Yirgu,,,,natural,0,1,0,0,0,0,0,0,4,5,3,17,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
86,21,Ethiopia,2022,88.06,Desalegn,11.0,9457.8,Brulerie du Quai,Desalegn Abebe Adela,,,,natural,0,0,0,0,0,0,0,2,2,4,3,13,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,22,Ethiopia,2022,88.03,Bukku Abele,11.0,10184.9,Full Sweet Coffee,Kebede Genalle Arrare,,,,natural,0,0,0,0,0,0,0,0,6,8,2,18,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,23,Ethiopia,2022,87.92,Awol,18.1,13167.75,"Nanjing Eco Farm Trading Co., Ltd.",Awol Siraj Abdella,,,,natural,0,0,0,0,0,0,1,0,5,6,2,16,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89,24,Ethiopia,2022,87.92,Fuad,15.1,15975.8,Linking Coffee & 步昂咖啡.,Fuad Feku Jibril,,,,natural,0,0,0,0,0,0,1,0,5,3,2,16,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,25,Ethiopia,2022,87.86,Tadesse,21.2,44859.2,"Kakalove (Taiwan), Simple Kaffa The Coffe One, Urban Coffee Roaster (HK), Pebble Coffee (Taiwan)",Tadesse Teko Teero,,,,natural,0,1,0,0,0,0,0,1,6,5,2,16,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
91,26,Ethiopia,2022,87.81,Ayele,9.1,18054.4,"Wataru & Co., Ltd.",Ayel Naramo Shalamo,,,,anaerobic,0,0,0,0,0,0,2,0,3,4,1,14,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,27,Ethiopia,2022,87.75,Gemeda,16.6,8233.6,Wataru for Voila Coffee,Gemeda Kumi Qannoo,,,,natural,1,1,0,0,0,0,1,0,4,4,1,18,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,28,Ethiopia,2022,87.28,Aberashe,9.0,19044.0,"Wataru & Co., Ltd.",Aberash Tabato Utala,,,,natural,0,0,0,0,0,0,1,0,5,4,1,18,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94,29,Ethiopia,2022,87.17,Alem,18.0,12501.0,Artist Hub Coffee Company,Alema Shalo Gocha,,,,anaerobic,0,0,0,0,0,0,1,2,6,4,2,18,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,30,Ethiopia,2021,87.17,Geno,8.6,11377.8,honu加藤珈琲店株式会社,Geno Adula Sutiya,,,,natural,0,0,0,0,0,1,0,1,4,1,2,12,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
