,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
21,9,Bolivia,2005,87.43,Pico del Tucan 2,3.65,10139.06,"Toa Coffee Co.,Ltd.",Eduardo Tola,1600,Uchumachi,Carrasco la Reserva,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
22,10,Bolivia,2005,87.1,Pico del Tucan 4,4.05,11250.19,Kaffebrenneriet as,Yolanda Condori,1600,Uchumachi,Carrasco la Reserva,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
23,11,Bolivia,2005,86.23,Rio Colorado {O},3.3,10694.62,Katocoffee Inc.,Evaristo Hilari,1600,Chijchipani,Entre Rios,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
24,12,Bolivia,2005,86.05,Flor de San Pablo,3.75,9838.13,"Schlüter & Maack – Fine Coffees for Hagen Kaffee, Laier Kaffeerösterei, Lloyd Caffee, Mondo del Caffè, Saerve Kaffeerösterei, Spezialitäten-Compagnie, Wasserburger Kaffeerösterei Kaffeerösterei",Monica Quispe,1600,San Pablo primero,San Pablo,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
25,13,Bolivia,2005,85.87,Jakaranda {O},4.05,16875.28,"Caravan Coffee Co.,Ltd.",Pascual Viscarra,1600,8 de septiembre,Entre Rios,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
26,14,Bolivia,2005,85.7,Pico del Tucan,4.25,11805.75,"Intelligentsia, Counter Culture, Batdorf and Bronson, Sweet Maria’s, The Coffee Tree Roasters, PTs, Caffe Pronto",Anacleto Uluri,1700,San Ignacio,Carrasco la Reserva,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
27,15,Bolivia,2005,85.43,Anditrade BV Monterrey,4.0,10494.0,"Mercanta The Coffee Hunters for Has Bean Coffee, England",Valentin Choquehuanca,1700,Loayza,Cauca,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
28,16,Bolivia,2005,85.33,Café llusta {O},3.85,9506.33,"UCC Ueshima Coffee Co., Ltd.",Rufino Quispe,1600,Nueva Llusta,San Lorenzo,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
29,17,Bolivia,2005,84.63,Villalobos {O},3.4,8919.9,"Mocha Joe’s Roasters, The Ultimate Bean, Sacred Grounds, and Rojos Roastery",Benigno Villalobos,1600,Colonia 7 estrellas,Entre Rios,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
30,18,Bolivia,2005,84.6,Café Central {O},4.0,10494.0,"World Coffee Co.,Ltd.",Luis Huayhua,1700,Nueva Llusta,San Lorenzo,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
31,19,Bolivia,2005,84.02,Colina Siete Estrellas {O},3.0,8796.44,Katocoffee Inc.,Emilio Castro,1550,Colonia 7 estrellas,Entre Rios,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
32,1,Bolivia,2007,91.5,Flor de Café San Ignacio,21.1,36283.68,"Invalsa Coffee, Orsir Coffee, Cafe Valverde","Mario Mamani Mamani, Raymundo Yanarico",1550,Carrasco La Reserva,Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
33,2,Bolivia,2007,90.78,San Ignacio,21.1,33492.63,"Stumptown Coffee Roasters, Sweet Maria’s, Terroir Coffee",Juana Mamani Huanca,-1,Carrasco La Reserva,Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
34,3,Bolivia,2007,90.43,Nakhaki (B),17.55,32500.55,Mercanta The Coffee Hunters for Fortnum and Mason London and Cafes El Magnifico Barcelona,Braulio Luque Yana,1605,Rosario Entre Rios,Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,4,Bolivia,2007,90.38,Colipampa,12.15,20893.21,"Maruyama Coffee for Mikatajuku group, Inoue Coffee",Nicolas Carrasco,1954,II Sección Irupana,Sud-Yungas,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36,5,Bolivia,2007,89.63,Warmisita – BV,10.05,17282.04,"KAFFA as, Oslo",Alejandra Ramos Ticona,1632,Coroico,Nor-Yungas,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37,6,Bolivia,2007,89.6,CENAPROC 1257,7.1,15026.71,Andronicas World of Coffee in Harrods,Genoveva Condori,1641,San Lorenzo,Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,7,Bolivia,2007,89.45,CENAPROC 0113,8.05,17037.32,Time’s Club for C-COOP,Luis Huayhua,1682,San Lorenzo,Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
39,8,Bolivia,2007,89.13,Amor de Dios IV,5.6,13333.56,Bewleys Ltd,David Chambi Apaza,1671,Taypiplaya,Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
40,9,Bolivia,2007,88.93,Pico del Tucan – UTZ,5.8,9973.71,Bettys and Taylors of Harrogate,Martin Uluri Luque,1750,Carrasco La Reserva,Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,10,Bolivia,2007,88.18,Café Inca BV,7.8,13412.92,"Bontain Coffee Co.,Ltd.",Damian Daniel Montaño Ramos,1880,Coroico,Nor-Yungas,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42,11,Bolivia,2007,86.29,Amor de Dios III,5.1,12143.06,"TOA COFFEE Co.,Ltd.",Alberto Siles Aduviri,1646,Taypiplaya,Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
43,12,Bolivia,2007,86.26,Chicaloma,6.45,11091.46,"Café imports, 49th Parallel Roasters, Ecco Caffe, Sacred Grounds",Martin Huanca,1985,Chicaloma,Sud-Yungas,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44,13,Bolivia,2007,86.21,Jatum Kjari,4.9,9074.23,"Fratello Coffee Co., Zoka Coffee Roasters",Telmo Cahuana,1450,Distrito Cascada,Sud-Yungas,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45,14,Bolivia,2007,86.0,Polen de Café,4.95,14405.0,"Nippon Coffee Trading Co., Ltd for Doi Coffee","Porfilio Mamani Surco, Gregorio Gonza Mamani, Vicente Gonza Mamani",1700,Carrasco La Reserva,Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
46,15,Bolivia,2007,85.89,Chijchipani,5.05,14696.01,Green Mountain Coffee Roasters,Serapio Perez Marca,1557,Chijchipani,Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
47,16,Bolivia,2007,85.87,Wara,5.55,8809.67,Volcafe Speciality for Buck’s County Coffee,Inocencio Mamani Cori,1526,Charia,Sud-Yungas,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,17,Bolivia,2007,85.76,Pico del Tucan,7.05,12123.22,Bewleys Ltd,Humberto Villca,1550,Carrasco La Reserva,Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
49,18,Bolivia,2007,85.68,Loayza BV,4.55,7824.21,"Wataru & Co., Ltd.","Mario Condori Chino, Gonzalo Chambi, Santos Lucero limachi Paye",1650,Santa Fé,Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
50,19,Bolivia,2007,85.55,Nectar,4.9,11666.86,SUPREMO Kaffeeroesterei Unterhaching,"Pablo Yana Mamani, Anacleto Uluri, Ricardo Olori",1600,Carrasco La Reserva,Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
51,20,Bolivia,2007,85.53,Flor de Mayo,5.1,12143.06,Mercanta The Coffee Hunters for James Gourmet Coffee UK and Has Bean Coffee UK,Pedro Castro Conurana,1531,"Siete Estrellas, Chijchipani County",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
52,21,Bolivia,2007,85.05,Golondrina,5.15,11580.88,"Coffee Bean International, Inc.","Cipriano Tórrez Blanco, Celso David Mayta Quispe",1500,Caranavi Rural,Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
53,22,Bolivia,2007,84.87,Cerro Mula de Agua Dulce,4.15,6587.41,"Wataru & Co., Ltd.",Patricio Fernandez,1350,Carrasco La Reserva,Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,23,Bolivia,2007,84.63,Café Apolo,4.9,9722.39,Gala Coffee and Tea Ltd,Angel Raimundo Pamuri Cuqueño,1070,Not Available,Franz Tamayo,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
