,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
39,16,Honduras,2015,87.29,El Guayabo,6.2,8184.0,"WATARU for Matsuya Coffee Bu, SHRUB",Mario Alexis Moreno Leiva,,Las Vegas,Santa Bárbara,others_process,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,16,Honduras,2015,87.29,La Montañitas,5.1,9761.4,"TASHIRO COFFEE Co.,Ltd",Evin Joel Moreno Reyes,,Las Vegas,Santa Bárbara,others_process,0,0,0,0,0,0,0,2,2,3,1,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,19,Honduras,2015,87.17,La Colmena (2015),5.4,11048.4,"KAFFA as, Oslo",Angel Arturo Paz Ramirez,,Santa Bárbara,Santa Bárbara,others_process,0,0,0,0,1,0,0,1,2,3,2,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42,20,Honduras,2015,87.13,Los Manzanas,5.1,8078.4,Orsir Coffee (Taiwan),Dely Suyapa Matute Ramirez,,Masaguara,Intibuca,others_process,1,1,0,0,0,0,0,0,2,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,21,Honduras,2015,86.96,La Mora (2105),4.7,6204.0,"Wataru & Co., Ltd.",Servando Galo Rodriguez,,Santiago,La Paz,others_process,0,0,0,0,0,0,0,2,2,1,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44,22,Honduras,2015,86.92,Nueva Vision,4.9,7114.8,"Wataru & Co., Ltd.",Juan Vitalino Perez Murillo,,Yorito,Yoro,others_process,0,0,0,1,0,0,0,0,4,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,23,Honduras,2015,86.79,Los Pinos,5.0,5280.0,"Almacielo, De Ballon",Juaquina Montoya Alvarado,,Masaguara,Intibuca,others_process,0,0,0,0,0,0,0,0,1,2,0,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46,23,Honduras,2015,86.79,El Matazano,4.7,8065.2,Kaffebrenneriet as,Roberto Rene Ventura,,Santa Elena,La Paz,others_process,1,0,1,0,0,1,0,0,3,1,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47,25,Honduras,2015,86.63,La Moras,4.6,6982.8,MOMOS COFFEE,Antonio Dominguez Gonzales,,Masaguara,Intibuca,others_process,0,0,1,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48,26,Honduras,2015,86.54,Azabache,4.6,6072.0,"NAGAHAMA COFFEE, COFFEE FACTORY, COFFEE ROAST, MAGNOLIA COFFEE ROASTERS, ISHII Corporation",Miguel Alonzo Muñoz,,Danli,El Paraiso,others_process,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,27,Honduras,2015,86.46,Yire,4.5,5643.0,Coffee Libre,Juan Carlos Manueles Ventura,,Santa Elena,La Paz,others_process,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,28,Honduras,2015,86.25,Las Amazonas,4.2,6375.6,"GSC International Co., Ltd. (KOREA) // Shanghai Borong International Trading Co., Ltd (CHINA)",Ezri Moisés Herrera Urizar,,Chinacla,La Paz,others_process,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,29,Honduras,2015,86.08,Palo Seco,4.4,12487.2,"Nippon Coffee Trading Co.,Ltd",Juan Claros Cardona,,Masaguara,Intibuca,others_process,0,0,0,0,1,1,0,1,2,2,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,30,Honduras,2015,86.04,El Matazano,4.6,5464.8,honuKATOCOFFEE Inc.,Francisco Antonio Castillo David,,San Pedro Tutule,La Paz,others_process,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,30,Honduras,2015,86.04,La Arada,4.6,5161.2,"Wataru & Co., Ltd.",Fredy Orlando Perez Amaya,,San Andres,Lempira,others_process,0,0,0,1,0,0,0,0,4,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54,32,Honduras,2015,85.88,Los Injertos,4.2,4435.2,WATARU for TAKAMURA COFFEE ROASTERS,Dimas Antonio Claros Cardona,,Marcala,La Paz,others_process,0,0,0,1,0,0,0,0,0,1,0,5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
55,33,Honduras,2015,85.79,Bañaneros,4.5,9504.0,Coffee Libre,Hotilio Hernandez Membreño,,Santiago,La Paz,others_process,0,1,0,0,0,0,0,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,34,Honduras,2015,85.67,Integral el Cipres (2015),4.7,7755.0,Coffee Libre,Catalino Vasquez Hernandez,,Santiago,La Paz,others_process,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57,35,Honduras,2015,85.5,El Mineral,4.2,6930.0,"RYANS COFFEE ROASTERS, Cafe Nara, Coffee Montage, KOALA COFFEE FACTORY, Cafe Diart, Cafe Hong-Si",Salvador Sanchez Enrriquez,,Comayagua,Comayagua,others_process,0,0,0,0,0,0,0,1,2,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,36,Honduras,2015,85.33,El Aguacate,4.3,11352.0,"GSC International Co., Ltd. (KOREA) // Shanghai Borong International Trading Co., Ltd (CHINA)",Magdaleno Rodriguez,,Masaguara,Intibuca,others_process,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59,37,Honduras,2015,85.21,Buenas Noches,4.2,8316.0,"Wataru & Co., Ltd.",Mauricio Colindres,,Moroceli,El Paraiso,others_process,0,0,0,1,0,0,0,1,1,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,38,Honduras,2015,85.13,Pantanal,4.1,5682.6,MOMOS COFFEE,Marysabel Caballero Garcia,,Chinacla,La Paz,others_process,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
