,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
28,26,Brazil,2019,87.34,Fazenda Santa Mônica,8.7,6905.02,"

Mercanta The Coffee Hunters, Alchemist Singapore, Artisan Roast Scotland, Dark Woods Coffee England, Micro Coffee Roasters China

",Jean Vilhena Faleiros,1200,"Cássia, MG",Sul de Minas,natural,0,0,0,0,0,0,0,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,27,Brazil,2019,87.16,Nascentes da Grama,7.0,5555.76,"Wataru & Co., Ltd.",Clayton Mapelli Cerri,1150,"São Sebastião da Grama, SP",Média Mogiana,natural,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,Brazil,2021,90.5,Dbarbosa Coffee – Fazenda Cachoeira,66.0,26190.78,"회현카페 , 커피플랜트 (Coffeeplant)",Vitor Marcelo De Queiroz Barbosa,1100,,,natural,0,0,0,0,0,0,0,2,2,1,1,15,0,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,1,Brazil,2021,90.5,Dbarbosa Coffee – Fazenda Cachoeira,61.0,24206.63,Brulerie du Quai & Orsir Coffee,Vitor Marcelo De Queiroz Barbosa,1100,,,natural,0,0,0,0,0,0,0,2,2,1,1,15,0,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,2,Brazil,2021,90.14,Fazenda Do I.P.,25.1,9960.43,"

Japan Roasters’ Network

",Luiz Paulo Dias Pereira E Outros,1100,,,natural,0,0,0,0,0,0,0,1,3,2,0,15,0,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33,2,Brazil,2021,90.14,Fazenda Do I.P.,25.1,9960.43,"회현카페 , 커피플랜트 (Coffeeplant)",Luiz Paulo Dias Pereira E Outros,1100,,,natural,0,0,0,0,0,0,0,1,3,2,0,15,0,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34,3,Brazil,2021,89.43,Sítio São Pedro,42.4,29445.1,"

Orsir Coffee Co., Ltd.

",Pedro Brás,1340,,,natural,0,0,0,0,0,0,0,1,2,2,2,9,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35,4,Brazil,2021,89.18,Fazenda Ressaca,13.5,10714.55,"

Terarosa (Haksan Co. Ltd)

",Wedson Marques De Souza,1245,,,others_process,0,0,0,1,0,0,0,1,2,7,1,8,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
36,5,Brazil,2021,89.11,Fazenda Sáo Benedito,9.2,14299.19,NOZY COFFEE,Antonio Jose Junqueira Villela,1150,,,others_process,0,0,0,1,0,0,0,1,4,2,2,12,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
37,6,Brazil,2021,89.07,Chácara Vista Alegre,12.25,8507.14,WAVY COFFEE ROASTERS,José Renato Rodrigues Alves,1269,,,natural,0,1,0,0,0,0,0,0,2,5,1,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
